#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HIF1A	MAPK3	9606.ENSP00000437955	9606.ENSP00000263025	0	0	0	0	0	0.045	0.900	0	0.900
HIF1A	STAT3	9606.ENSP00000437955	9606.ENSP00000264657	0	0	0	0	0	0.738	0.750	0	0.931
HIF1A	TP53	9606.ENSP00000437955	9606.ENSP00000269305	0	0	0	0	0	0.847	0	0	0.847
HIF1A	SMAD3	9606.ENSP00000437955	9606.ENSP00000332973	0	0	0	0	0	0.784	0	0	0.784
HIF1A	HSP90AA1	9606.ENSP00000437955	9606.ENSP00000335153	0	0	0	0	0	0.923	0	0	0.923
HIF1A	CTNNB1	9606.ENSP00000437955	9606.ENSP00000495360	0	0	0	0	0	0.785	0	0	0.785
HLA-A	HLA-B	9606.ENSP00000379873	9606.ENSP00000399168	0	0	0	0.982	0	0.316	0.900	0	0.928
HLA-A	CD8A	9606.ENSP00000379873	9606.ENSP00000386559	0	0	0	0	0	0.976	0.900	0	0.997
HLA-B	TYROBP	9606.ENSP00000399168	9606.ENSP00000262629	0	0	0	0	0	0	0.700	0	0.700
HLA-B	HLA-A	9606.ENSP00000399168	9606.ENSP00000379873	0	0	0	0.982	0	0.316	0.900	0	0.928
HLA-B	CD8A	9606.ENSP00000399168	9606.ENSP00000386559	0	0	0	0	0	0.585	0.900	0	0.956
HMOX1	NLRP3	9606.ENSP00000216117	9606.ENSP00000337383	0	0	0	0	0	0	0.750	0	0.750
HMOX1	FXN	9606.ENSP00000216117	9606.ENSP00000419243	0	0	0	0	0	0	0.900	0	0.900
HMOX1	POR	9606.ENSP00000216117	9606.ENSP00000419970	0	0	0	0	0	0.797	0	0	0.797
HMOX1	NFE2L2	9606.ENSP00000216117	9606.ENSP00000380252	0	0	0	0	0	0	0.750	0	0.750
HPD	MIF	9606.ENSP00000289004	9606.ENSP00000215754	0	0	0	0	0	0	0.900	0	0.900
HPD	HGD	9606.ENSP00000289004	9606.ENSP00000283871	0	0	0	0	0	0.091	0.978	0	0.979
HPD	TAT	9606.ENSP00000289004	9606.ENSP00000348234	0	0	0	0	0	0	0.948	0	0.948
HPRT1	ATIC	9606.ENSP00000298556	9606.ENSP00000236959	0	0	0	0	0	0	0.900	0	0.900
HPRT1	NT5E	9606.ENSP00000298556	9606.ENSP00000257770	0	0	0	0	0	0	0.900	0	0.900
HPRT1	ENTPD1	9606.ENSP00000298556	9606.ENSP00000360250	0	0	0	0	0	0	0.900	0	0.900
HPRT1	XDH	9606.ENSP00000298556	9606.ENSP00000368727	0	0	0	0	0	0	0.900	0	0.900
HPRT1	PNP	9606.ENSP00000298556	9606.ENSP00000354532	0	0	0	0	0	0.069	0.956	0	0.957
HSP90AA1	STUB1	9606.ENSP00000335153	9606.ENSP00000219548	0	0	0	0	0	0.983	0.400	0	0.989
HSP90AA1	NR3C1	9606.ENSP00000335153	9606.ENSP00000231509	0	0	0	0	0	0.994	0.500	0	0.997
HSP90AA1	RIPK1	9606.ENSP00000335153	9606.ENSP00000259808	0	0	0	0	0	0.525	0.900	0	0.950
HSP90AA1	TP53	9606.ENSP00000335153	9606.ENSP00000269305	0	0	0	0	0	0.903	0	0	0.903
HSP90AA1	ERBB2	9606.ENSP00000335153	9606.ENSP00000269571	0	0	0	0	0	0.898	0.500	0	0.946
HSP90AA1	EGFR	9606.ENSP00000335153	9606.ENSP00000275493	0	0	0	0	0	0.854	0.500	0	0.924
HSP90AA1	LRRK2	9606.ENSP00000335153	9606.ENSP00000298910	0	0	0	0	0	0.899	0	0	0.899
HSP90AA1	MLKL	9606.ENSP00000335153	9606.ENSP00000308351	0	0	0	0	0	0.136	0.900	0	0.909
HSP90AA1	MAPT	9606.ENSP00000335153	9606.ENSP00000340820	0	0	0	0	0	0.827	0	0	0.827
HSP90AA1	BRAF	9606.ENSP00000335153	9606.ENSP00000419060	0	0	0	0	0	0.784	0	0	0.784
HSP90AA1	NLRP3	9606.ENSP00000335153	9606.ENSP00000337383	0	0	0	0	0	0.308	0.900	0	0.927
HSP90AA1	MTOR	9606.ENSP00000335153	9606.ENSP00000354558	0	0	0	0	0	0.994	0	0	0.994
HSP90AA1	HIF1A	9606.ENSP00000335153	9606.ENSP00000437955	0	0	0	0	0	0.923	0	0	0.923
HSP90AA1	AKT1	9606.ENSP00000335153	9606.ENSP00000451828	0	0	0	0	0	0.883	0.900	0	0.987
HSP90AA1	STIP1	9606.ENSP00000335153	9606.ENSP00000351646	0	0	0	0	0	0.981	0.500	0	0.990
IGF1R	KRAS	9606.ENSP00000497069	9606.ENSP00000256078	0	0	0	0	0	0.224	0.900	0	0.919
IGF1R	INSR	9606.ENSP00000497069	9606.ENSP00000303830	0	0	0	0.956	0	0.927	0.900	0	0.992
IGF1R	PTK2	9606.ENSP00000497069	9606.ENSP00000341189	0	0	0	0.609	0	0.331	0.900	0	0.930
IGF1R	PRKACB	9606.ENSP00000497069	9606.ENSP00000359719	0	0	0	0.573	0	0.088	0.900	0	0.904
IGF1R	PTPN1	9606.ENSP00000497069	9606.ENSP00000360683	0	0	0	0	0	0.969	0	0	0.969
IGF1R	INS	9606.ENSP00000497069	9606.ENSP00000380432	0	0	0	0	0	0.906	0.900	0	0.990
IGF1R	IGF2	9606.ENSP00000497069	9606.ENSP00000391826	0	0	0	0	0	0.915	0.900	0	0.991
IGF1R	PIK3R1	9606.ENSP00000497069	9606.ENSP00000428056	0	0	0	0	0	0.803	0.900	0	0.979
IGF1R	CTNNB1	9606.ENSP00000497069	9606.ENSP00000495360	0	0	0	0	0	0.397	0.900	0	0.937
IGF2	IGF1R	9606.ENSP00000391826	9606.ENSP00000497069	0	0	0	0	0	0.915	0.900	0	0.991
IL10	CD163	9606.ENSP00000412237	9606.ENSP00000352071	0	0	0	0	0	0	0.750	0	0.750
IL10	IL6	9606.ENSP00000412237	9606.ENSP00000385675	0	0	0	0	0	0	0.800	0	0.800
IL10	CREB1	9606.ENSP00000412237	9606.ENSP00000387699	0	0	0	0	0	0	0.750	0	0.750
IL12B	IL23A	9606.ENSP00000231228	9606.ENSP00000228534	0	0	0	0	0	0.981	0.900	0	0.998
IL18	NFKB1	9606.ENSP00000280357	9606.ENSP00000226574	0	0	0	0	0	0	0.900	0	0.900
IL18	CASP1	9606.ENSP00000280357	9606.ENSP00000433138	0	0	0	0	0	0.292	0.900	0	0.926
IL18	IL18BP	9606.ENSP00000280357	9606.ENSP00000434717	0	0	0	0	0	0.292	0.900	0	0.926
IL18BP	IL18	9606.ENSP00000434717	9606.ENSP00000280357	0	0	0	0	0	0.292	0.900	0	0.926
IL1B	NFKB1	9606.ENSP00000263341	9606.ENSP00000226574	0	0	0	0	0	0	0.900	0	0.900
IL1B	NLRP3	9606.ENSP00000263341	9606.ENSP00000337383	0	0	0	0	0	0.312	0.900	0	0.928
IL1B	CASP1	9606.ENSP00000263341	9606.ENSP00000433138	0	0	0	0	0	0.787	0.900	0	0.977
IL2	ACE2	9606.ENSP00000226730	9606.ENSP00000389326	0	0	0	0	0	0.900	0	0	0.900
IL23A	IL12B	9606.ENSP00000228534	9606.ENSP00000231228	0	0	0	0	0	0.981	0.900	0	0.998
IL6	NFKB1	9606.ENSP00000385675	9606.ENSP00000226574	0	0	0	0	0	0	0.900	0	0.900
IL6	CD163	9606.ENSP00000385675	9606.ENSP00000352071	0	0	0	0	0	0	0.750	0	0.750
IL6	CREB1	9606.ENSP00000385675	9606.ENSP00000387699	0	0	0	0	0	0	0.750	0	0.750
IL6	IL10	9606.ENSP00000385675	9606.ENSP00000412237	0	0	0	0	0	0	0.800	0	0.800
INS	PDGFRA	9606.ENSP00000380432	9606.ENSP00000257290	0	0	0	0	0	0	0.900	0	0.900
INS	ERBB2	9606.ENSP00000380432	9606.ENSP00000269571	0	0	0	0	0	0	0.900	0	0.900
INS	EGFR	9606.ENSP00000380432	9606.ENSP00000275493	0	0	0	0	0	0	0.900	0	0.900
INS	KIT	9606.ENSP00000380432	9606.ENSP00000288135	0	0	0	0	0	0	0.900	0	0.900
INS	INSR	9606.ENSP00000380432	9606.ENSP00000303830	0	0	0	0	0	0.983	0.900	0	0.998
INS	IGF1R	9606.ENSP00000380432	9606.ENSP00000497069	0	0	0	0	0	0.906	0.900	0	0.990
INSR	CBLB	9606.ENSP00000303830	9606.ENSP00000499037	0	0	0	0	0	0.130	0.900	0	0.909
INSR	PTPRF	9606.ENSP00000303830	9606.ENSP00000353030	0	0	0	0	0	0.097	0.900	0	0.905
INSR	PIK3R1	9606.ENSP00000303830	9606.ENSP00000428056	0	0	0	0	0	0.854	0.650	0	0.946
INSR	IGF1R	9606.ENSP00000303830	9606.ENSP00000497069	0	0	0	0.956	0	0.927	0.900	0	0.992
INSR	PTPN1	9606.ENSP00000303830	9606.ENSP00000360683	0	0	0	0	0	0.991	0.900	0	0.999
INSR	INS	9606.ENSP00000303830	9606.ENSP00000380432	0	0	0	0	0	0.983	0.900	0	0.998
JUND	SFN	9606.ENSP00000252818	9606.ENSP00000340989	0	0	0	0	0	0.902	0	0	0.902
JUND	MAPK8	9606.ENSP00000252818	9606.ENSP00000378974	0	0	0	0	0	0.701	0.900	0	0.968
KEAP1	NFE2L2	9606.ENSP00000377245	9606.ENSP00000380252	0	0	0	0	0	0.999	0.900	0	0.999
KIT	KRAS	9606.ENSP00000288135	9606.ENSP00000256078	0	0	0	0	0	0.071	0.900	0	0.903
KIT	STAT3	9606.ENSP00000288135	9606.ENSP00000264657	0	0	0	0	0	0.079	0.900	0	0.903
KIT	TFAP2A	9606.ENSP00000288135	9606.ENSP00000501092	0	0	0	0	0	0	0.750	0	0.750
KIT	INS	9606.ENSP00000288135	9606.ENSP00000380432	0	0	0	0	0	0	0.900	0	0.900
KIT	PIK3R1	9606.ENSP00000288135	9606.ENSP00000428056	0	0	0	0	0	0.870	0.900	0	0.986
KRAS	MAPK1	9606.ENSP00000256078	9606.ENSP00000215832	0	0	0	0	0	0.495	0.900	0	0.947
KRAS	SYK	9606.ENSP00000256078	9606.ENSP00000364898	0	0	0	0	0	0.110	0.900	0	0.907
KRAS	MAPK8	9606.ENSP00000256078	9606.ENSP00000378974	0	0	0	0	0	0.145	0.900	0	0.910
KRAS	PIK3R1	9606.ENSP00000256078	9606.ENSP00000428056	0	0	0	0	0	0.102	0.900	0	0.906
KRAS	IGF1R	9606.ENSP00000256078	9606.ENSP00000497069	0	0	0	0	0	0.224	0.900	0	0.919
KRAS	KIT	9606.ENSP00000256078	9606.ENSP00000288135	0	0	0	0	0	0.071	0.900	0	0.903
KRAS	PDGFRA	9606.ENSP00000256078	9606.ENSP00000257290	0	0	0	0	0	0.092	0.900	0	0.905
KRAS	MAPK3	9606.ENSP00000256078	9606.ENSP00000263025	0	0	0	0	0	0.098	0.900	0	0.905
KRAS	MAP2K1	9606.ENSP00000256078	9606.ENSP00000302486	0	0	0	0	0	0.615	0.900	0	0.959
KRAS	EGFR	9606.ENSP00000256078	9606.ENSP00000275493	0	0	0	0	0	0.662	0.900	0	0.964
KRAS	BRAF	9606.ENSP00000256078	9606.ENSP00000419060	0	0	0	0	0	0.870	0.900	0	0.986
LDLR	APOB	9606.ENSP00000454071	9606.ENSP00000233242	0	0	0	0	0	0.422	0.900	0	0.939
LEP	EPO	9606.ENSP00000312652	9606.ENSP00000252723	0	0	0	0	0	0	0.900	0	0.900
LRP6	LRRK2	9606.ENSP00000261349	9606.ENSP00000298910	0	0	0	0	0	0.474	0.720	0	0.846
LRP6	CTNNB1	9606.ENSP00000261349	9606.ENSP00000495360	0	0	0	0	0	0.532	0.720	0	0.863
LRP6	GSK3B	9606.ENSP00000261349	9606.ENSP00000324806	0	0	0	0	0	0.626	0.720	0	0.890
LRP6	DKK1	9606.ENSP00000261349	9606.ENSP00000363081	0	0	0	0	0	0.987	0.900	0	0.998
LRP6	SOST	9606.ENSP00000261349	9606.ENSP00000301691	0	0	0	0	0	0.977	0.900	0	0.997
LRRK2	STUB1	9606.ENSP00000298910	9606.ENSP00000219548	0	0	0	0	0	0.811	0	0	0.811
LRRK2	LRP6	9606.ENSP00000298910	9606.ENSP00000261349	0	0	0	0	0	0.474	0.720	0	0.846
LRRK2	GSK3B	9606.ENSP00000298910	9606.ENSP00000324806	0	0	0	0.567	0	0.510	0.720	0	0.856
LRRK2	CTNNB1	9606.ENSP00000298910	9606.ENSP00000495360	0	0	0	0	0	0.334	0.720	0	0.805
LRRK2	HSP90AA1	9606.ENSP00000298910	9606.ENSP00000335153	0	0	0	0	0	0.899	0	0	0.899
LRRK2	SFN	9606.ENSP00000298910	9606.ENSP00000340989	0	0	0	0	0	0.970	0	0	0.970
MAOA	AOX1	9606.ENSP00000340684	9606.ENSP00000363832	0	0	0	0	0	0	0.900	0	0.900
MAOA	CYP2C19	9606.ENSP00000340684	9606.ENSP00000360372	0	0	0	0	0	0	0.900	0	0.900
MAOA	CYP3A4	9606.ENSP00000340684	9606.ENSP00000498939	0	0	0	0	0	0	0.900	0	0.900
MAOA	COMT	9606.ENSP00000340684	9606.ENSP00000354511	0	0	0	0	0	0	0.910	0	0.910
MAP2K1	MAPK1	9606.ENSP00000302486	9606.ENSP00000215832	0	0	0	0.595	0	0.929	0.900	0	0.992
MAP2K1	KRAS	9606.ENSP00000302486	9606.ENSP00000256078	0	0	0	0	0	0.615	0.900	0	0.959
MAP2K1	MAPK3	9606.ENSP00000302486	9606.ENSP00000263025	0	0	0	0.590	0	0.884	0.900	0	0.987
MAP2K1	PAK6	9606.ENSP00000302486	9606.ENSP00000453858	0	0	0	0.656	0	0.095	0.900	0	0.905
MAP2K1	PRKACB	9606.ENSP00000302486	9606.ENSP00000359719	0	0	0	0.630	0	0.091	0.900	0	0.905
MAP2K1	MAPK8	9606.ENSP00000302486	9606.ENSP00000378974	0	0	0	0.591	0	0	0.900	0	0.900
MAP2K1	GSK3B	9606.ENSP00000302486	9606.ENSP00000324806	0	0	0	0.600	0	0.161	0.900	0	0.912
MAP2K1	BRAF	9606.ENSP00000302486	9606.ENSP00000419060	0	0	0	0.580	0	0.996	0.900	0	0.999
MAP2K7	RIPK1	9606.ENSP00000381070	9606.ENSP00000259808	0	0	0	0.594	0	0.113	0.900	0	0.907
MAP2K7	GSK3B	9606.ENSP00000381070	9606.ENSP00000324806	0	0	0	0.578	0	0.747	0	0	0.747
MAP2K7	MAPK8	9606.ENSP00000381070	9606.ENSP00000378974	0	0	0	0.573	0	0.920	0.900	0	0.991
MAPK1	CYBA	9606.ENSP00000215832	9606.ENSP00000261623	0	0	0	0	0	0	0.900	0	0.900
MAPK1	NFATC1	9606.ENSP00000215832	9606.ENSP00000389377	0	0	0	0	0	0	0.900	0	0.900
MAPK1	PRKACB	9606.ENSP00000215832	9606.ENSP00000359719	0	0	0	0.606	0	0.098	0.900	0	0.905
MAPK1	MITF	9606.ENSP00000215832	9606.ENSP00000391803	0	0	0	0	0	0.072	0.900	0	0.903
MAPK1	BRAF	9606.ENSP00000215832	9606.ENSP00000419060	0	0	0	0.586	0	0.647	0.700	0	0.889
MAPK1	MAPT	9606.ENSP00000215832	9606.ENSP00000340820	0	0	0	0	0	0.314	0.900	0	0.928
MAPK1	SMAD3	9606.ENSP00000215832	9606.ENSP00000332973	0	0	0	0	0	0.364	0.900	0	0.933
MAPK1	CREB1	9606.ENSP00000215832	9606.ENSP00000387699	0	0	0	0	0	0	0.900	0	0.900
MAPK1	BCL2	9606.ENSP00000215832	9606.ENSP00000381185	0	0	0	0	0	0.292	0.900	0	0.926
MAPK1	MYC	9606.ENSP00000215832	9606.ENSP00000478887	0	0	0	0	0	0.643	0.900	0	0.962
MAPK1	HIF1A	9606.ENSP00000215832	9606.ENSP00000437955	0	0	0	0	0	0.626	0.900	0	0.961
MAPK1	AKT1	9606.ENSP00000215832	9606.ENSP00000451828	0	0	0	0.593	0	0.110	0.900	0	0.907
MAPK1	KRAS	9606.ENSP00000215832	9606.ENSP00000256078	0	0	0	0	0	0.495	0.900	0	0.947
MAPK1	MAPK3	9606.ENSP00000215832	9606.ENSP00000263025	0	0	0	0.983	0	0.874	0.900	0	0.986
MAPK1	STAT3	9606.ENSP00000215832	9606.ENSP00000264657	0	0	0	0	0	0.926	0	0	0.926
MAPK1	TP53	9606.ENSP00000215832	9606.ENSP00000269305	0	0	0	0	0	0.806	0.900	0	0.979
MAPK1	MAP2K1	9606.ENSP00000215832	9606.ENSP00000302486	0	0	0	0.595	0	0.929	0.900	0	0.992
MAPK3	MAPK1	9606.ENSP00000263025	9606.ENSP00000215832	0	0	0	0.983	0	0.874	0.900	0	0.986
MAPK3	KRAS	9606.ENSP00000263025	9606.ENSP00000256078	0	0	0	0	0	0.098	0.900	0	0.905
MAPK3	CYBA	9606.ENSP00000263025	9606.ENSP00000261623	0	0	0	0	0	0	0.900	0	0.900
MAPK3	MITF	9606.ENSP00000263025	9606.ENSP00000391803	0	0	0	0	0	0.072	0.900	0	0.903
MAPK3	NFATC1	9606.ENSP00000263025	9606.ENSP00000389377	0	0	0	0	0	0	0.900	0	0.900
MAPK3	AKT1	9606.ENSP00000263025	9606.ENSP00000451828	0	0	0	0.587	0	0.110	0.900	0	0.907
MAPK3	PRKACB	9606.ENSP00000263025	9606.ENSP00000359719	0	0	0	0.599	0	0.098	0.900	0	0.905
MAPK3	BRAF	9606.ENSP00000263025	9606.ENSP00000419060	0	0	0	0.579	0	0.653	0.700	0	0.891
MAPK3	SMAD3	9606.ENSP00000263025	9606.ENSP00000332973	0	0	0	0	0	0	0.900	0	0.900
MAPK3	MAPT	9606.ENSP00000263025	9606.ENSP00000340820	0	0	0	0	0	0.525	0.900	0	0.950
MAPK3	HIF1A	9606.ENSP00000263025	9606.ENSP00000437955	0	0	0	0	0	0.045	0.900	0	0.900
MAPK3	BCL2	9606.ENSP00000263025	9606.ENSP00000381185	0	0	0	0	0	0	0.900	0	0.900
MAPK3	MYC	9606.ENSP00000263025	9606.ENSP00000478887	0	0	0	0	0	0.292	0.900	0	0.926
MAPK3	CREB1	9606.ENSP00000263025	9606.ENSP00000387699	0	0	0	0	0	0	0.900	0	0.900
MAPK3	TP53	9606.ENSP00000263025	9606.ENSP00000269305	0	0	0	0	0	0.626	0.900	0	0.961
MAPK3	MAP2K1	9606.ENSP00000263025	9606.ENSP00000302486	0	0	0	0.590	0	0.884	0.900	0	0.987
MAPK8	NFKB1	9606.ENSP00000378974	9606.ENSP00000226574	0	0	0	0	0	0.072	0.900	0	0.903
MAPK8	JUND	9606.ENSP00000378974	9606.ENSP00000252818	0	0	0	0	0	0.701	0.900	0	0.968
MAPK8	KRAS	9606.ENSP00000378974	9606.ENSP00000256078	0	0	0	0	0	0.145	0.900	0	0.910
MAPK8	TP53	9606.ENSP00000378974	9606.ENSP00000269305	0	0	0	0	0	0.845	0.900	0	0.983
MAPK8	MAP2K1	9606.ENSP00000378974	9606.ENSP00000302486	0	0	0	0.591	0	0	0.900	0	0.900
MAPK8	SMAD3	9606.ENSP00000378974	9606.ENSP00000332973	0	0	0	0	0	0.387	0.900	0	0.936
MAPK8	RAC1	9606.ENSP00000378974	9606.ENSP00000348461	0	0	0	0	0	0.368	0.750	0	0.835
MAPK8	NFATC1	9606.ENSP00000378974	9606.ENSP00000389377	0	0	0	0	0	0.234	0.900	0	0.920
MAPK8	BCL2	9606.ENSP00000378974	9606.ENSP00000381185	0	0	0	0	0	0.287	0.900	0	0.925
MAPK8	RHOA	9606.ENSP00000378974	9606.ENSP00000400175	0	0	0	0	0	0.769	0.900	0	0.976
MAPK8	MAP2K7	9606.ENSP00000378974	9606.ENSP00000381070	0	0	0	0.573	0	0.920	0.900	0	0.991
MAPT	MAPK1	9606.ENSP00000340820	9606.ENSP00000215832	0	0	0	0	0	0.314	0.900	0	0.928
MAPT	STUB1	9606.ENSP00000340820	9606.ENSP00000219548	0	0	0	0	0	0.907	0	0	0.907
MAPT	MAPK3	9606.ENSP00000340820	9606.ENSP00000263025	0	0	0	0	0	0.525	0.900	0	0.950
MAPT	GSK3B	9606.ENSP00000340820	9606.ENSP00000324806	0	0	0	0	0	0.942	0.900	0	0.993
MAPT	HSP90AA1	9606.ENSP00000340820	9606.ENSP00000335153	0	0	0	0	0	0.827	0	0	0.827
MAPT	MARK2	9606.ENSP00000340820	9606.ENSP00000385751	0	0	0	0	0	0.779	0	0	0.779
MAPT	AKT1	9606.ENSP00000340820	9606.ENSP00000451828	0	0	0	0	0	0.737	0	0	0.737
MARK2	MAPT	9606.ENSP00000385751	9606.ENSP00000340820	0	0	0	0	0	0.779	0	0	0.779
MC1R	POMC	9606.ENSP00000451605	9606.ENSP00000384092	0	0	0	0	0	0.930	0.900	0	0.992
MC2R	MRAP	9606.ENSP00000333821	9606.ENSP00000382684	0	0	0	0	0	0.973	0.900	0	0.997
MC2R	POMC	9606.ENSP00000333821	9606.ENSP00000384092	0	0	0	0	0	0.905	0.900	0	0.990
MC5R	POMC	9606.ENSP00000468086	9606.ENSP00000384092	0	0	0	0	0	0.331	0.900	0	0.930
MIF	HPD	9606.ENSP00000215754	9606.ENSP00000289004	0	0	0	0	0	0	0.900	0	0.900
MIF	TAT	9606.ENSP00000215754	9606.ENSP00000348234	0	0	0	0	0	0	0.900	0	0.900
MITF	MAPK1	9606.ENSP00000391803	9606.ENSP00000215832	0	0	0	0	0	0.072	0.900	0	0.903
MITF	MAPK3	9606.ENSP00000391803	9606.ENSP00000263025	0	0	0	0	0	0.072	0.900	0	0.903
MLKL	HSP90AA1	9606.ENSP00000308351	9606.ENSP00000335153	0	0	0	0	0	0.136	0.900	0	0.909
MLKL	NLRP3	9606.ENSP00000308351	9606.ENSP00000337383	0	0	0	0	0	0.101	0.900	0	0.906
MLKL	TNF	9606.ENSP00000308351	9606.ENSP00000398698	0	0	0	0	0	0.994	0	0	0.994
MMP14	MMP2	9606.ENSP00000308208	9606.ENSP00000219070	0	0	0	0.758	0	0	0.900	0	0.900
MMP2	MMP9	9606.ENSP00000219070	9606.ENSP00000361405	0	0	0	0.927	0	0	0.900	0	0.900
MMP2	CYBA	9606.ENSP00000219070	9606.ENSP00000261623	0	0	0	0	0	0	0.900	0	0.900
MMP2	TGFB1	9606.ENSP00000219070	9606.ENSP00000221930	0	0	0	0	0	0.600	0.400	0	0.749
MMP2	MMP14	9606.ENSP00000219070	9606.ENSP00000308208	0	0	0	0.758	0	0	0.900	0	0.900
MMP9	MMP2	9606.ENSP00000361405	9606.ENSP00000219070	0	0	0	0.927	0	0	0.900	0	0.900
MMP9	TGFB1	9606.ENSP00000361405	9606.ENSP00000221930	0	0	0	0	0	0.599	0.400	0	0.749
MMP9	CYBA	9606.ENSP00000361405	9606.ENSP00000261623	0	0	0	0	0	0	0.900	0	0.900
MOCOS	FXN	9606.ENSP00000261326	9606.ENSP00000419243	0	0	0	0	0	0	0.809	0	0.809
MRAP	MC2R	9606.ENSP00000382684	9606.ENSP00000333821	0	0	0	0	0	0.973	0.900	0	0.997
MRAP	POMC	9606.ENSP00000382684	9606.ENSP00000384092	0	0	0	0	0	0.900	0.900	0	0.989
MTOR	STAT3	9606.ENSP00000354558	9606.ENSP00000264657	0	0	0	0	0	0.735	0	0	0.735
MTOR	PPARG	9606.ENSP00000354558	9606.ENSP00000287820	0	0	0	0	0	0	0.900	0	0.900
MTOR	HSP90AA1	9606.ENSP00000354558	9606.ENSP00000335153	0	0	0	0	0	0.994	0	0	0.994
MTOR	PIK3R1	9606.ENSP00000354558	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0	0.900
MTOR	RHOA	9606.ENSP00000354558	9606.ENSP00000400175	0	0	0	0	0	0.139	0.900	0	0.910
MTOR	PRKAA2	9606.ENSP00000354558	9606.ENSP00000360290	0	0	0	0	0	0.115	0.900	0	0.907
MTOR	AKT1	9606.ENSP00000354558	9606.ENSP00000451828	0	0	0	0	0	0.925	0.900	0	0.992
MYC	MAPK1	9606.ENSP00000478887	9606.ENSP00000215832	0	0	0	0	0	0.643	0.900	0	0.962
MYC	MAPK3	9606.ENSP00000478887	9606.ENSP00000263025	0	0	0	0	0	0.292	0.900	0	0.926
MYC	STAT3	9606.ENSP00000478887	9606.ENSP00000264657	0	0	0	0	0	0.612	0.750	0	0.898
MYC	GSK3B	9606.ENSP00000478887	9606.ENSP00000324806	0	0	0	0	0	0.822	0.900	0	0.981
MYC	NFE2L2	9606.ENSP00000478887	9606.ENSP00000380252	0	0	0	0	0	0.531	0.750	0	0.877
MYC	CTNNB1	9606.ENSP00000478887	9606.ENSP00000495360	0	0	0	0	0	0.567	0.500	0	0.774
NAMPT	NT5E	9606.ENSP00000222553	9606.ENSP00000257770	0	0	0	0	0	0	0.900	0	0.900
NAMPT	PNP	9606.ENSP00000222553	9606.ENSP00000354532	0	0	0	0	0	0	0.900	0	0.900
NFATC1	MAPK1	9606.ENSP00000389377	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0	0.900
NFATC1	MAPK3	9606.ENSP00000389377	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0	0.900
NFATC1	GSK3B	9606.ENSP00000389377	9606.ENSP00000324806	0	0	0	0	0	0.166	0.900	0	0.913
NFATC1	PRKACB	9606.ENSP00000389377	9606.ENSP00000359719	0	0	0	0	0	0	0.900	0	0.900
NFATC1	MAPK8	9606.ENSP00000389377	9606.ENSP00000378974	0	0	0	0	0	0.234	0.900	0	0.920
NFE2L2	HMOX1	9606.ENSP00000380252	9606.ENSP00000216117	0	0	0	0	0	0	0.750	0	0.750
NFE2L2	GSR	9606.ENSP00000380252	9606.ENSP00000221130	0	0	0	0	0	0	0.750	0	0.750
NFE2L2	GSK3B	9606.ENSP00000380252	9606.ENSP00000324806	0	0	0	0	0	0.547	0.750	0	0.881
NFE2L2	KEAP1	9606.ENSP00000380252	9606.ENSP00000377245	0	0	0	0	0	0.999	0.900	0	0.999
NFE2L2	MYC	9606.ENSP00000380252	9606.ENSP00000478887	0	0	0	0	0	0.531	0.750	0	0.877
NFKB1	PRKACB	9606.ENSP00000226574	9606.ENSP00000359719	0	0	0	0	0	0.045	0.900	0	0.900
NFKB1	CTNNB1	9606.ENSP00000226574	9606.ENSP00000495360	0	0	0	0	0	0.777	0	0	0.777
NFKB1	PPARG	9606.ENSP00000226574	9606.ENSP00000287820	0	0	0	0	0	0.292	0.750	0	0.815
NFKB1	IL18	9606.ENSP00000226574	9606.ENSP00000280357	0	0	0	0	0	0	0.900	0	0.900
NFKB1	NLRP3	9606.ENSP00000226574	9606.ENSP00000337383	0	0	0	0	0	0.093	0.900	0	0.905
NFKB1	TXN	9606.ENSP00000226574	9606.ENSP00000363641	0	0	0	0	0	0.957	0	0	0.957
NFKB1	MAPK8	9606.ENSP00000226574	9606.ENSP00000378974	0	0	0	0	0	0.072	0.900	0	0.903
NFKB1	CXCL8	9606.ENSP00000226574	9606.ENSP00000306512	0	0	0	0	0	0	0.900	0	0.900
NFKB1	IL6	9606.ENSP00000226574	9606.ENSP00000385675	0	0	0	0	0	0	0.900	0	0.900
NFKB1	IL1B	9606.ENSP00000226574	9606.ENSP00000263341	0	0	0	0	0	0	0.900	0	0.900
NFKB1	TNF	9606.ENSP00000226574	9606.ENSP00000398698	0	0	0	0	0	0	0.900	0	0.900
NGF	STAT3	9606.ENSP00000358525	9606.ENSP00000264657	0	0	0	0	0	0	0.750	0	0.750
NGF	NTRK1	9606.ENSP00000358525	9606.ENSP00000431418	0	0	0	0	0	0.983	0.900	0	0.998
NLRP3	HMOX1	9606.ENSP00000337383	9606.ENSP00000216117	0	0	0	0	0	0	0.750	0	0.750
NLRP3	NFKB1	9606.ENSP00000337383	9606.ENSP00000226574	0	0	0	0	0	0.093	0.900	0	0.905
